category,assumptions,t0,t1
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),"2 < -\frac{9}{4}\,y",y > -\frac{8}{9}
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(-4\,k + 2\right)","-\sum_{ k = 1}^{n}4\,k + \sum_{ k = 1}^{n}2"
1,\textrm{wahr},"(-4)\,\frac{n\,(n + 1)}{2} + 2\,n","n\,(n + 1)-2 + 2\,n"
1,\textrm{wahr},"-\sum_{ k = 1}^{n}4\,k + \sum_{ k = 1}^{n}2","-4\,\sum_{ k = 1}^{n}k + 2\,n"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} > -\frac{9}{4},y > -\frac{8}{9}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} > -\frac{9}{4},"2 > -\frac{9}{4}\,y"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} > -\frac{9}{4},y > -\frac{9}{4}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} > -\frac{9}{4},y > -\frac{9}{8}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),"2 < -\frac{9}{4}\,y",\frac{2}{-\frac{9}{4}} < y
2,\textrm{wahr},"p{\left(x\right)} = x^{5} + 5\,x^{4} + 2\,x^{3} + x^{2} + 4\,x",\begin{array}{r|rrrrrr}  & 1 & 5 & 2 & 1 & 4 & 0\\1 &  & 1 & 6 & 8 & 9 & 13\\ \hline  & 1 & 6 & 8 & 9 & 13 & 13\end{array}
1,\textrm{wahr},"x^{2}-3\,x-3",\left( x-\frac{3}{2}\right)^{2} + \frac{21}{9}
1,\textrm{wahr},"x^{2}-3\,x-3",\left( x-\frac{3}{2}\right)^{2} + \frac{21}{4}
1,\textrm{wahr},\sum_{ k = 1}^{n}\left(-k + 4\right),"-1\,n\,(n-4) + n-4"
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(-4\,k-2\right)","-2\,n\,(n + 2)-n + 6"
1,\left( x\neq 0\right) \wedge \left( x\neq 1\right),\frac{2}{x}-\frac{1}{x-1},"\frac{2}{2\,x}-\frac{1}{2\,x-2}"
1,\left( x\neq 0\right) \wedge \left( x\neq 1\right),"\frac{2}{2\,x}-\frac{1}{2\,x-2}","\frac{2\,(x-1)-x}{x\,(x-1)}"
2,\textrm{wahr},"\Leftrightarrow \left( -\frac{1}{5}\,y\le 2\right) \wedge \left( -\frac{1}{5}\,y\ge 0_{1}\right)",\left( y\ge -10\right) \wedge \left( y\le 0\right)
2,\textrm{wahr},"\left|-2\,x-3\right|  > 3","\left( -2\,x-3 > 3\right) \vee \left( -2\,x-3\ge 0\right)"
2,x\neq -\frac{3}{1},"(-2-y)\,y = 3\,y-1",0 = -7
2,x\neq -\frac{3}{1},"(-2-y)\,y = 3\,y-1","x = \frac{2\,x-1}{-x-3}"
2,x\neq -\frac{3}{1},"x = \frac{2\,x-1}{-x-3}",\textrm{wahr}
2,\left( x\neq -\frac{3}{1}\right) \wedge \left( y\neq -2\right),"(-2-y)\,y = 3\,y-1","x = \frac{2\,x-1}{-x-3}"
2,\left( x\neq -\frac{3}{1}\right) \wedge \left( y\neq -2\right),"x = \frac{2\,x-1}{-x-3}",\textrm{wahr}
2,\textrm{wahr},"y = -4\,\cos{\left(3\,x-3\right)} + 6","-\frac{1}{4}\,y-6 = \cos{\left(3\,x-3\right)}"
2,\left( x\neq -\frac{3}{1}\right) \wedge \left( y\neq -2\right),"(-2-y)\,y = 3\,y-1","x = \frac{3\,y-1}{-2-y}"
2,\textrm{wahr},"y = -4\,\cos{\left(3\,x-3\right)} + 6","-\frac{1}{4}\,y-\frac{6}{4} = \cos{\left(3\,x-3\right)}"
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 1\right)\right) \wedge \left( x\neq -5\right)\right) \wedge \left( y > 0\right),"2\ge -9\,y",-\frac{2}{9}\ge y
1,\left( x\neq 0\right) \wedge \left( x\neq -3\right),\frac{1}{x}-\frac{1}{x + 3},\frac{1}{x}-\frac{1}{x}-\frac{1}{3}
1,\left( x\neq 0\right) \wedge \left( x\neq -3\right),\frac{1}{x}-\frac{1}{x + 3},"\frac{1}{x}-\frac{1}{x}\,\frac{1}{3}"
1,\left( x\neq 0\right) \wedge \left( x\neq -3\right),"\frac{1}{x}-\frac{1}{x}\,\frac{1}{3}",-\frac{1}{3}
2,y\neq 0,\frac{2}{y}-6 > 0,\frac{2}{y}\le 6
2,y\neq 0,\frac{2}{y} < 6,y < \frac{1}{3}
2,\textrm{wahr},"y = 3\,\cos{\left(4\,x + 2\right)} + 7","\cos{\left(4\,x + 2\right)} = y-7"
2,y\neq 0,\frac{2}{y} > 4,y > 8
2,x\neq -\frac{3}{2},"y = \frac{-2\,x-1}{2\,x + 3}","(-2\,x-1)\,y = 2\,x + 3"
2,x\neq -\frac{3}{2},"-2\,x\,y-1\,y = 2\,x + 3","(-2 + 2\,y)\,x = 1\,y + 3"
2,y\neq 0,y = \frac{-5}{x^{2} + 8},y + 5 = x^{2} + 8
2,y\neq 0,\frac{2}{y} > 4,y > \frac{1}{2}
2,\textrm{wahr},y + 15\ge 0,y = -15
2,\textrm{wahr},"y-4 = x^{2}-8\,x","\frac{1}{8}\,(y-4) = x^{2}"
2,\textrm{wahr},y-4\ge -12,y\ge 4
2,\textrm{wahr},\left|y + 4\right| \ge 1,\left( y + 4\le 1\right) \wedge \left( y + 4\ge -1\right)
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 1\right),"(x^{2} + 3\,x + 2.25)\,y = 4 + 6.25\,y","\left( x + 1.5\right)^{2}\,y = 4-6.25\,y"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 1\right),"(x^{2} + 3\,x + 2.25)\,y = 4 + 6.25\,y","x^{2}\,y + 3\,x\,y + 2.25\,y = 4-6.25\,y"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 1\right),"x^{2}\,y + 3\,x\,y + 2.25\,y = 4 + 6.25\,y","x^{2}\,y + 3\,x\,y = 4-8.5\,y"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 1\right),"x^{2}\,y + 3\,x\,y + 2.25\,y = 4 + 6.25\,y","x^{2}\,y + 3\,x\,y = 4-4\,y"
2,\textrm{wahr},"p{\left(x\right)} = (x-1)\,(1\,x^{4} + 0\,x^{3} + 4\,x^{2} + \left(-3\,x\right) + 5) + \left(-1\right)","x^{5}-x^{4} + 4\,x^{3}-7\,x^{2} + 8\,x-6"
2,\textrm{wahr},-\left|y + 4\right| \le 1,\left( y + 4\le 1\right) \wedge \left( y + 4\ge -1\right)
2,\textrm{wahr},\left|y + 4\right| \ge 1,\left( y + 4\ge 1\right) \wedge \left( y + 4\le -1\right)
2,\textrm{wahr},"\frac{y + 6}{4} = \cos{\left(4\,x-3\right)}","\left|\frac{y + 6}{4}\right|  = \cos{\left(4\,x-3\right)}"
2,\textrm{wahr},\left( \frac{y + 6}{4}\le 1\right) \wedge \left( \frac{y + 6}{4}\ge -1\right),\left( \frac{y}{4}\le -5\right) \wedge \left( \frac{y}{4}\ge -7\right)
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 1\right),"x^{2}\,y + 3\,x\,y-4\,y = 5","x\,(x\,y + 3\,y) \cdot 4\,y = 5"
2,\left( x\neq \frac{1}{3}\right) \wedge \left( y = -1\right),0 = y + 1,\textrm{falsch}
1,\left( x\neq -1\right) \wedge \left( x\neq 0\right),\frac{4}{x + 1}-\frac{1}{x},\frac{3}{x} + \frac{4}{1}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} + \frac{9}{4} > -1,\frac{2}{y} > -\frac{9}{4}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq 1\right),"x^{2}-3\,x + 2 = \frac{3}{y}","x^{2}-3\,x + \frac{9}{4} + \frac{1}{2} = \frac{3}{y}"
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 5\right)\right) \wedge \left( x\neq 3\right)\right) \wedge \left( y < 0\right),y\le -1,\textrm{wahr}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq 1\right),"3\ge -0.25\,y",y\le -12
2,\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 5\right)\right) \wedge \left( x\neq 3\right)\right) \wedge \left( y < 0\right),y\le -1,\textrm{falsch}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq 1\right),\frac{3}{y} + 0.25\ge 0,"3\le -0.25\,y"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq 1\right),\frac{3}{y}\ge -0.25,y\le -12
1,\textrm{wahr},"x^{2} + 3\,x + 3",\left( x + \frac{3}{2}\right)^{2} + 0
2,x\neq \frac{1}{3},"(-3\,x + 1)\,y = 3\,x + 1","(-3-3\,y)\,x = y + 1"
1,\textrm{wahr},"x^{2} + 3\,x + 3",\left( x + \frac{3}{2}\right)^{2}-0
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 2\right)\right) \wedge \left( x\neq 1\right),"3\ge -0.25\,y",-12\ge y
2,\textrm{wahr},"1 \cdot 1 \cdot 4 \cdot 1 \cdot 2 \cdot 4\,\frac{-1\, |\, -1 \cdot 0-4 \cdot 3-5}{1 \cdot 0 \cdot 4-3 \cdot 5-1}","p{\left(x\right)} = (x + 1)\,(1\,x^{4} + 0\,x^{3} + 4\,x^{2}-3\,x + 5) + \left(-1\right)"
1,\textrm{wahr},"5\,\sum_{ k = 1}^{n}k + \sum_{ k = 1}^{n}1","5\,\frac{n\,(n + 1)}{2} + n \cdot 1"
1,\textrm{wahr},"5\,\sum_{ k = 1}^{n}k + \sum_{ k = 1}^{n}1","5\,\frac{n\,(n + 1)}{2} + n + 1"
2,\textrm{wahr},"\frac{y}{-3} = x^{2} + \frac{2}{3}\,x + \left( \frac{1}{3}\right)^{2}-\left( \frac{1}{3}\right)^{2} + \frac{4}{3}",\frac{y}{-3} = \left( x + \frac{\frac{2}{3}}{2}\right)^{2}-\frac{37}{9}
2,\textrm{wahr},"\frac{y}{-3} = x^{2} + \frac{2}{3}\,x + \left( \frac{1}{3}\right)^{2}-\left( \frac{1}{3}\right)^{2} + \frac{4}{3}",\frac{y}{-3} = \left( x + \frac{1}{3}\right)^{2}-\frac{37}{9}
2,\textrm{wahr},\begin{array}{r|rrr}  & 1 & 2 & 1\\2 &  & 2 & 8\\ \hline  & 1 & 4 & 9\end{array},"p{\left(x\right)} = (x + 4)\,(x^{3} + 4\,x^{2} + 9) + r"
2,y\neq 0,y = \frac{3}{x^{2} + 7},y-7 = \frac{3}{x^{2}}
2,y\neq 0,y-7 = \frac{3}{x^{2}},y-21 = x^{2}
2,\textrm{wahr},\frac{y}{-3} = \left( x + \frac{1}{3}\right)^{2} + \frac{11}{9},\frac{y}{-3} + \frac{11}{9} = \left( x + \frac{1}{3}\right)^{2}
2,x < \frac{7}{2},x > 3,\textrm{wahr}
2,x > \frac{7}{2},"\left|-2\,x + 7\right|  < 1","-2\,x + 7 > 1"
2,x > \frac{7}{2},x < 4,\textrm{wahr}
2,\textrm{wahr},"y\le \frac{11}{9}\,(-3)",y\ge -\frac{11}{9}
2,\textrm{wahr},"y = -3\,\left( x-\frac{1}{6}\right)^{2}-\frac{47}{12}",y-\frac{47}{12} = \left( x-\frac{1}{6}\right)^{2}
2,y\neq 0,"y\,(x^{2} + 7) = 3",x^{2} + 7 = 3-y
2,y\neq 0,\frac{2}{y} > 4,"2 < 4\,y"
2,\left( x\neq \frac{1}{3}\right) \wedge \left( y\neq -1\right),"(-3-3\,y)\,x = -y + 1","x = \frac{y + 1}{-3-3\,y}"
2,\textrm{wahr},"y + \frac{47}{12} = -3\,\left( x-\frac{1}{6}\right)^{2}",y-\frac{47}{12} = \left( x-\frac{1}{6}\right)^{2}
2,\textrm{wahr},"y + \frac{47}{12} = -3\,\left( x-\frac{1}{6}\right)^{2}",y + \frac{47}{12} = \left( x-\frac{1}{6}\right)^{2}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq 1\right),"x^{2} + 3\,x + 2.25 = \frac{4}{y} + 6.25",\left( x + \frac{1}{2}\right)^{2} = \frac{4}{y} + 6.25
2,y\neq 0,"2 > 4\,y",y > \frac{2}{4}
1,\textrm{wahr},"5\,\sum_{ k = 1}^{n}k + \sum_{ k = 1}^{n}1","5\,\frac{n\,(n + 1)}{2} + n + 2"
1,\textrm{wahr},"5\,\sum_{ k = 1}^{n}k + \sum_{ k = 1}^{n}1","5\,\frac{n\,(n + 1)}{2} + n + 3"
2,y\neq 0,\frac{4}{y}\ge 1,4\le y
2,y\neq 0,4\le y,"w = \left[4,\infty \right)"
2,y\neq 0,4\ge y,"w = \left[4,\infty \right)"
2,y\neq 0,4\ge y,"w = \left[-\infty ,4\right)"
2,\textrm{wahr},\begin{array}{r|rrrrr}  & 1 & 2 & 0 & 0 & 1\\-4 &  & -4 & 8 & -32 & 128\\ \hline  & 1 & -2 & 8 & -32 & 128\end{array},"p{\left(x\right)} = (x + 4)\,(x^{3}-2\,x^{2} + 8\,x-32) + 128"
2,\textrm{wahr},y + \frac{47}{12}\ge 0,y\le -\frac{47}{12}
1,\textrm{wahr},"x^{2}-5\,x-5","x^{2}-5\,x-5 + 11.25-11"
1,\textrm{wahr},"x^{2}-5\,x-5 + 11.25-11","x^{2}-5\,x + 6.25-11.25"
2,\textrm{wahr},\frac{y + 1}{-4} + 1 = x^{2} + \frac{x}{4} + 1,\frac{y + 1}{-4} + 1 = x^{2}
2,\textrm{wahr},"\left( -5\,x-2\ge -3\right) \wedge \left( -5\,x-2\le 3\right)","\left( -5\,x\ge 1\right) \wedge \left( -5\,x\le 5\right)"
2,\textrm{wahr},\begin{array}{r|rrrrr}  & 1 & 2 & 0 & 0 & 1\\-4 &  & -4 & 8 & -32 & 128\\ \hline  & 1 & -2 & 8 & -32 & 127\end{array},"p{\left(x\right)} = (x + 4)\,(x^{3}-2\,x^{2} + 8\,x-32) + 127"
1,\textrm{wahr},"5\,\sum_{ k = 1}^{n}k + \sum_{ k = 1}^{n}1","5\,\frac{n}{2}\,(n + 1)"
2,\textrm{wahr},\begin{array}{r|rrrrr}  & 1 & 2 & 0 & 0 & 1\\-4 &  & -4 & 8 & -32 & 128\\ \hline  & 1 & -2 & 8 & -32 & 129\end{array},"p{\left(x\right)} = (x + 4)\,(x^{3}-2\,x^{2} + 8\,x-32) + 129"
2,y\neq 0,-\frac{3}{y}\ge 7,y\le -\frac{3}{7}
2,y\neq 0,-\frac{3}{y}\ge 7,y\le -\frac{7}{3}
2,y\neq 0,-\frac{3}{y}\ge 7,"-3\ge 7\,y"
2,\textrm{wahr},"c\,(c-8)-4 = 0",c-8 = 0
2,y\neq 0,-\frac{3}{y}\ge 7,"3\le -7\,y"
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"3\,x\,y-3\,y = 6\,x + 4","3\,x\,y-6\,x = 3\,y + 3"
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"3\,x\,y-6\,x = 3\,y + 3","3\,x-6\,x = 3 + \frac{3}{y}"
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"-3\,x = 3 + \frac{3}{y}",x = -y-1
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"3\,x\,y-6\,x = 3\,y + 4","3\,x-6\,x = 4 + \frac{3}{y}"
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"-3\,x = 4 + \frac{3}{y}",x = -y-\frac{4}{3}
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"3\,x\,y-6\,x = 3\,y + 4","3\,x-6\,x = 3 + \frac{4}{y}"
2,\left( y\neq \frac{6}{3}\right) \wedge \left( x\neq \frac{3}{3}\right),"-3\,x = 3 + \frac{4}{y}",x = -y-\frac{4}{3}
2,y\neq 0,-\frac{3}{y}\ge 7,"-\frac{3}{1}\ge 7\,y"
2,\textrm{wahr},\begin{array}{r|rrrrrr}  & 1 & 1 & 5 & 0 & 1 & 2\\1 &  & 1 & 2 & 7 & 7 & 8\\ \hline  & 1 & 2 & 7 & 7 & 8 & 10\end{array},"p{\left(x\right)} = (x-1)\,(x^{4} + 2\,x^{3} + 7\,x^{2} + 7\,x + 8) + 10"
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(9\,k-5\right)","\frac{9}{2}\,n^{2}-\frac{4}{2}\,n"
2,\textrm{wahr},\left( y + 3\ge -5\right) \wedge \left( y + 3\le 5\right),\left( y\ge -\frac{5}{3}\right) \wedge \left( y\le \frac{5}{3}\right)
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(9\,k-5\right)","\frac{9}{2}\,n^{2}-\frac{5}{2}"
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(9\,k-5\right)","\frac{9}{2}\,n^{2}-\frac{n}{2}"
1,\textrm{wahr},"9\,\sum_{ k = 1}^{n}k-\sum_{ k = 1}^{n}5","\frac{9}{2}\,n^{2}-\frac{n}{2}"
2,\left( x\neq \frac{4}{1}\right) \wedge \left( y\neq -3\right),"x = \frac{4\,y + 4}{y + 3}",x = \textrm{wahr}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 4\right)\right) \wedge \left( x\neq 2\right),\frac{3}{y}\ge -1,"3\ge -1\,y"
2,\textrm{wahr},"y = 4\,x^{2} + 4\,x-1","y-1 = 4\,x^{2} + 4\,x"
2,\textrm{wahr},"y-1 = 4\,(x^{2} + x)","y-1 = 4\,(\left( x + 0.5\,x\right)^{2}-0.25)"
2,\textrm{wahr},"y-1 = 4\,(\left( x + 0.5\,x\right)^{2}-0.25)","y-1 = 4\,\left( x + 0.5\right)^{2}-1"
1,\textrm{wahr},"x^{2}-2\,x-2",\left( x-1\right)^{2}
2,\textrm{wahr},"y + 1 = 4\,(x^{2} + x)","y + 1 = 4\,(\left( x + 0.5\,x\right)^{2}-0.25)"
2,\textrm{wahr},"y + 1 = 4\,(\left( x + 0.5\,x\right)^{2}-0.25)","y + 1 = 4\,\left( x + 0.5\right)^{2}-1"
2,\textrm{wahr},y + 2\ge 0,y = -2
1,\textrm{wahr},"9\,\sum_{ k = 1}^{n}k-\sum_{ k = 1}^{n}5","\frac{n\,(n + 1)}{2}"
1,\textrm{wahr},"\frac{n\,(n + 1)}{2}","\frac{9}{2}\,n^{2}-\frac{n}{2}"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),"y\,(x^{2}-x-2) = 2","x\,(y-1)\,x = 2 + 2\,y"
1,\textrm{wahr},"x^{2}-2\,x-2",\left( x-1\right)^{2}-1
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),"y\,(x^{2}-x-2) = 2","(y-1)\,x = 2 + 2\,y"
1,\textrm{wahr},"\sum_{ k = 1}^{n}\left(-3\,k-2\right)","-\frac{3}{2}\,n^{2}-\frac{n}{2}"
2,\textrm{wahr},"y = -2\,\cos{\left(2\,x + 2\right)} + 4","y-4 = 2\,\cos{\left(2\,x + 2\right)}"
2,\textrm{wahr},\left( y-4\le 2\right) \wedge \left( y-4\ge -2\right),\left( y\ge 6\right) \wedge \left( y\le 2\right)
2,"\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 1\right)\right) \wedge \left( x\neq -3\right)\right) \wedge \left( x\neq \left\{-1,3\right\}\right)","y = \frac{3}{(x-1)\,(x + 3)}",\textrm{wahr}
2,"\left( \left( \left( y\neq 0\right) \wedge \left( x\neq 1\right)\right) \wedge \left( x\neq -3\right)\right) \wedge \left( x\neq \left\{1,-3\right\}\right)","y = \frac{3}{(x-1)\,(x + 3)}",\textrm{wahr}
1,\left( x\neq 5\right) \wedge \left( x\neq 2\right),"\frac{4\,x-8}{(x-5)\,(x-2)}-\frac{x-5}{(x-2)\,(x-5)}","\frac{3\,x-13}{(x-5)\,(x-2)}"
1,\left( x\neq 5\right) \wedge \left( x\neq 2\right),"\frac{4\,x-8}{(x-5)\,(x-2)}-\frac{x-5}{(x-2)\,(x-5)}","\frac{5\,x-3}{(x-5)\,(x-2)}"
1,\left( x\neq 5\right) \wedge \left( x\neq 2\right),"\frac{4\,x-8}{(x-5)\,(x-2)}-\frac{x-5}{(x-2)\,(x-5)}","\frac{4\,x-3}{(x-5)\,(x-2)}"
2,y\neq 0,-\frac{4}{y}\ge 6,"-4\ge 6\,y"
2,\textrm{wahr},y = -x^{2}-x-4,y = -\left( x-\frac{1}{2}\right)^{2}-\frac{19}{4}
2,\left( y\le 0\right) \wedge \left( x\le -3\right),\frac{y}{-3} = \left( x + 2\right)^{2}-1,\sqrt{\frac{y}{-3} + 1} = x + 2
2,\textrm{wahr},"y = x^{2}-8\,x + 4",y + 60 = \left( x-8\right)^{2}
2,\left( y\le 0\right) \wedge \left( x\le -3\right),\frac{y}{-3} + 1 = \left( x + 2\right)^{2},\sqrt{\frac{y}{-3} + 1} = x + 2
2,\textrm{wahr},x > -\frac{1}{7},"\mathbb{R} = \big(-\frac{1}{7},\infty \big)"
1,\textrm{wahr},"x^{2} + 7\,x + 7",0
1,\textrm{wahr},"x^{2} + 7\,x + 7",\left( x + \frac{7}{2}\right)^{2}
1,\textrm{wahr},\left( x + \frac{7}{2}\right)^{2},\frac{21}{4}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} + \frac{9}{4}\ge 0,"2 + \frac{9}{4}\,y\ge 0"
2,\left( \left( y\neq 0\right) \wedge \left( x\neq 4\right)\right) \wedge \left( x\neq 2\right),\frac{3}{y}\ge -1,3\ge -y
2,\left( y\le 0\right) \wedge \left( x\le -3\right),\frac{y}{-3} + 1 = \left( x + 2\right)^{2},-\sqrt{\frac{y}{-3} + 1} = x + 2
2,\left( y\le 0\right) \wedge \left( x\le -3\right),-\sqrt{\frac{y}{-3} + 1} = x + 2,x = \sqrt{\frac{y}{-3} + 1}-2
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y} + \frac{9}{4}\ge 0,\frac{2}{y} > -\frac{9}{4}
2,\textrm{wahr},y = -x^{2}-x-4,y = \left( x-\frac{1}{2}\right)^{2}-\frac{19}{4}
2,\textrm{wahr},y = \left( x-\frac{1}{2}\right)^{2}-\frac{19}{4},y + \frac{19}{4} = -\left( x-\frac{1}{2}\right)^{2}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -1\right)\right) \wedge \left( x\neq 2\right),\frac{2}{y}\ge -\frac{9}{4},y = -\frac{9}{8}
2,\textrm{wahr},\Leftrightarrow y + 60\ge 0,y\ge -60
2,\textrm{wahr},"y + 60 = x^{2}-8\,x + 64",y + 60 = \left( x-8\right)^{2}
2,\left( y\neq 0\right) \wedge \left( y > 0\right),\Leftrightarrow x^{2} + 6 = -\frac{4}{y},x^{2} = -\frac{4}{y}-6
2,y\neq 0,"y\,(x^{2} + 4) = 2","x\,y^{2} = 2-4\,y"
2,y\neq 0,"x\,y^{2} = 2-4\,y",\frac{2}{y}-4 = x^{2}
2,x\neq \frac{4}{1},"f{\left(x\right)} = \frac{-3\,x + 4}{x-4}","(x-4)\,y = -3\,x + 4"
2,y\neq 0,y < \frac{1}{2},y > \frac{1}{2}
2,\textrm{wahr},y = -x^{2}-x-4,y = -\left( x + \frac{1}{2}\right)^{2}-\frac{19}{4}
2,\textrm{wahr},y = -\left( x + \frac{1}{2}\right)^{2}-\frac{19}{4},y + \frac{19}{4} = -\left( x-\frac{1}{2}\right)^{2}
2,\left( y\le 0\right) \wedge \left( x\le -3\right),\frac{y}{-3} + 1 = \left( x + 2\right)^{2},x + 2 = \sqrt{\frac{y}{-3} + 1}
2,\left( \left( y\neq 0\right) \wedge \left( x\neq -4\right)\right) \wedge \left( x\neq -3\right),"y\,(x + 4)\,(x + 3) = 4","\frac{5}{y} = (x + 4)\,(x + 3)"
2,\textrm{wahr},"y + 12 = x^{2}-8\,x + 16",y + 12 = \left( x-16\right)^{2}
2,\left( y\neq 0\right) \wedge \left( y < 0\right),"y\,(x^{2} + 6) = -4",x^{2} + 6 = \frac{4}{y}
2,y\neq 0,\left( \frac{2}{y} > 4\right) \wedge \left( \frac{2}{y} < 4\right),\left( y > \frac{1}{2}\right) \wedge \left( y < \frac{1}{2}\right)
2,\left( y\neq 0\right) \wedge \left( y < 0\right),-\frac{4}{y}\ge 6,"4\le -6\,y"
2,\left( y\neq 0\right) \wedge \left( y < 0\right),"-4\le -6\,y",y\le -\frac{2}{3}
2,\left( y\neq 0\right) \wedge \left( y < 0\right),"-4\le -6\,y",y\ge -\frac{2}{3}
2,\left( y\neq 0\right) \wedge \left( y < 0\right),y\le \frac{2}{3},\textrm{falsch}
2,\textrm{wahr},"y + 3 = 2\,x^{2}-3\,x","\frac{y + 3}{2} = x^{2}-3\,x"
2,\textrm{wahr},y = -\left( x-\frac{1}{2}\right)^{2}-\frac{19}{4},y + \frac{19}{4} = -\left( x + \frac{1}{2}\right)^{2}
2,\textrm{wahr},"\left|-6\,x-1\right| \ge 6","-6\,x-1\ge 6"
2,\textrm{wahr},x\le -\frac{7}{6},"\mathbb{R} = \left(-\infty ,-\frac{7}{6}\right]"
2,\textrm{wahr},"\left|-6\,x-1\right| \ge 6","6\,x-1\ge 6"
2,\textrm{wahr},"6\,x-1\ge 6","-6\,x\ge 7"
2,\textrm{wahr},"y + 3 = 2\,x^{2}-3\,x",\frac{y + 3}{2} = x^{2}-1
2,\textrm{wahr},\frac{y + 3}{2} = x^{2}-1,"\frac{y + 3}{2} = x^{2}-\frac{3}{2}\,x + \frac{9}{16}-\frac{9}{16}"
2,\textrm{wahr},\left|-x-\frac{5}{3}\right| \ge 2,\left( -x-\frac{5}{3}\le -2\right) \wedge \left( -x-\frac{5}{3}\ge 2\right)
2,\textrm{wahr},\left( -x\le -\frac{1}{3}\right) \wedge \left( -x\ge \frac{11}{3}\right),\left( x\le \frac{1}{3}\right) \wedge \left( x\ge \frac{11}{3}\right)
2,\textrm{wahr},"\frac{y + 3}{2} = x^{2}-\frac{3}{2}\,x","\frac{y + 3}{2} = x^{2}-\overline{2}\,x + \frac{9}{16}-\frac{9}{16}"
2,\textrm{wahr},"\frac{y + 3}{2} = x^{2}-\overline{2}\,x + \frac{9}{16}-\frac{9}{16}","\frac{y + 3}{2} + \frac{9}{16} = x^{2}-\frac{3}{2}\,x + \frac{9}{16}"
2,\textrm{wahr},\left|-x-\frac{5}{3}\right| \ge 2,\left( \left|-x-\frac{5}{3}\right| \le -2\right) \wedge \left( \left|-x-\frac{5}{3}\right| \ge 2\right)
1,\left( x\neq 1\right) \wedge \left( x\neq 0\right),\frac{3}{x-1}-\frac{2}{x},\frac{3}{x-1}-\frac{2-1}{x-1}
2,\textrm{wahr},x > -2,"\mathbb{R} = \big(-2,\infty \big)"
